"","hospital","address","bed_availability","queue","last_update","tlp_number","province","district","scraped_at","bed_type"
"786","RS Umum Daerah KRMT Wongsonegoro","  Jl. Fatmawati Raya No.1","Tersedia 33 bed kosong IGD","tanpa antrian pasien.","31 menit","1500219","33","3374",2021-08-23 00:10:11,"COVID-19"
"787","RS Jiwa Daerah  Dr. Amino Gondohutomo","Jl. Brigjen Sudiarto No. 347, Pedurungan, Kota Semarang","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","33 menit","0246722565","33","3374",2021-08-23 00:10:11,"COVID-19"
"788","RS Umum St. Elisabeth Semarang","Jl. Kawi No.1,Semarang","Tersedia 8 bed kosong IGD","tanpa antrian pasien.","33 menit","0248310076","33","3374",2021-08-23 00:10:11,"COVID-19"
"789","RS Umum Panti Wilasa Citarum","Jl. Citarum No 98 Semarang","Tersedia 13 bed kosong IGD","tanpa antrian pasien.","34 menit","024-3542224","33","3374",2021-08-23 00:10:11,"COVID-19"
"790","RS Panti Wilasa ","Jl. Dr. Cipto 50, Bugangan, Semarang Timur","Tersedia 12 bed kosong IGD","tanpa antrian pasien.","36 menit","08156696040","33","3374",2021-08-23 00:10:11,"COVID-19"
"791","RS Umum Nasional Diponegoro","Jl.Prof. H. Soedarto, Tembalang, Semarang","Tersedia 9 bed kosong IGD","tanpa antrian pasien.","52 menit","02476928020","33","3374",2021-08-23 00:10:11,"COVID-19"
"792","RS Umum Roemani Muhammadiyah","Jl. Wonodri No. 22,Semarang","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","53 menit","0248444623","33","3374",2021-08-23 00:10:11,"COVID-19"
"793","RS Umum Telogorejo Semarang","Jl. KH. Ahmad Dahlan Semarang","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","59 menit","02486466000","33","3374",2021-08-23 00:10:11,"COVID-19"
"794","RS Umum Hermina Pandanaran","Jl. Pandanaran No.24,Semarang","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","1 jam","082179298080","33","3374",2021-08-23 00:10:11,"COVID-19"
"795","RS Umum Pusat Dr. Kariadi","Jl. Dr. Soetomo No.16,Semarang","Tersedia 13 bed kosong IGD","tanpa antrian pasien.","1 jam","0248414281","33","3374",2021-08-23 00:10:11,"COVID-19"
"796","RS Umum Bhayangkara Semarang ","   JL.MAJAPAHIT NO.140 SEMARANG","Tersedia 8 bed kosong IGD","tanpa antrian pasien.","3 jam","0246720947","33","3374",2021-08-23 00:10:11,"COVID-19"
"797","RS Umum Columbia Asia Semarang","Jl. Siliwangi No. 143","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","3 jam","08112771805","33","3374",2021-08-23 00:10:11,"COVID-19"
"798","RS Umum Sultan Agung Semarang","Jl. Raya Kaligawe Km.4,Semarang","Tersedia 7 bed kosong IGD","tanpa antrian pasien.","4 jam","0246580019","33","3374",2021-08-23 00:10:11,"COVID-19"
"799","RS Umum William Booth","Jl. LetJen. S. Parman No. 5, Semarang","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","5 jam","0248411800","33","3374",2021-08-23 00:10:11,"COVID-19"
"800","RS Umum Hermina Banyumanik Semarang","Jln. Jenderal Polisi Anton Soedjarwo No.195 A, Banyumanik ","Tersedia 8 bed kosong IGD","tanpa antrian pasien.","7 jam","02476488989","33","3374",2021-08-23 00:10:11,"COVID-19"
"801","RS Umum Banyumanik","Jl. Bina Remaja Srondol No.61,Semarang","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","10 jam","0247471519","33","3374",2021-08-23 00:10:11,"COVID-19"
"802","RS Umum Tk.III Bhakti Wira Tamtama Smg","Jl. Dr. Sutomo No.17, Semarang","Tersedia 8 bed kosong IGD","tanpa antrian pasien.","16 jam","0243555944","33","3374",2021-08-23 00:10:11,"COVID-19"
"803","RS Umum Permata Medika "," Jl. Moch Ichsan No.93 - 97, Ngaliyah Semarang ","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","17 jam","0247624289","33","3374",2021-08-23 00:10:11,"COVID-19"
"804","RS Umum Banyumanik 2","Jl. Perinmtis Kemerdekaan No. 57","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","17 jam","hotline tidak tersedia","33","3374",2021-08-23 00:10:11,"COVID-19"
"805","RS Umum Bhayangkara Akpol Semarang ","Jl. Sultan Agung Candi Baru Komplek AKPOL","Bed IGD Penuh!","tanpa antrian pasien.","15 jam","0248502766","33","3374",2021-08-23 00:10:11,"COVID-19"
"806","RS Mata JEC-Candi Semarang","Jl. Pamularsih Raya No. 112 Gisikdrono Kec. Semarang Barat","Bed IGD Penuh!","tanpa antrian pasien.","18 jam","hotline tidak tersedia","33","3374",2021-08-23 00:10:11,"COVID-19"
"807","RS Umum Daerah Tugurejo Semarang","Jl. WALISONGO KM 8,5 NO 137  Semarang","Bed IGD Penuh!","dengan antrian 10 pasien","1 jam","0247609100","33","3374",2021-08-23 00:10:11,"COVID-19"
"808","RS Tk. IV Kencana Serang","Jl. A Yani 23 Serang","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","3 jam","087774190185","36","3673",2021-08-23 00:10:11,"COVID-19"
"809","RS Sari Asih Serang","Jl.Raya Jenderal Sudirman No.38, Kel.Penancangan, Kec.Cipocok, Kota Serang","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","7 jam","0254220022","36","3673",2021-08-23 00:10:11,"COVID-19"
"810","RS Umum Daerah Dr. FL Tobing Sibolga","Jl Dr. F.L. Tobing No. 35 Sibolga","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","15 jam","063126118","12","1271",2021-08-23 00:10:11,"COVID-19"
"811","RS Ibu dan Anak Wempe Singkawang","Jln. Gunung Sari No. 10 Kelurahan Pasiran, Kecamatan Singkawang Barat, Kota Singkawang","Bed IGD Penuh!","tanpa antrian pasien.","15 jam","hotline tidak tersedia","61","6172",2021-08-23 00:10:12,"COVID-19"
"812","RS Rujukan Covid-19 Kota Sorong","Jl. Kesehatan Kelurahan Kampung Baru Distrik Sorong ","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","14 jam","hotline tidak tersedia","91","9171",2021-08-23 00:10:12,"COVID-19"
"813","RS Mutiara","Jl Maleo No 2-A HBM
Kelurahan Remu Utara","Bed IGD Penuh!","tanpa antrian pasien.","16 jam","0951327433","91","9171",2021-08-23 00:10:12,"COVID-19"
"814","RS Pertamina Sorong","Jl. Ahmad Yani No.13 Sorong","Bed IGD Penuh!","tanpa antrian pasien.","17 jam","08114800088","91","9171",2021-08-23 00:10:12,"COVID-19"
"815","RS TK IV dr. Aryoko","Jl. Pramuka No.1 Kelurahan Klagete Distrik Sorong Utara","Bed IGD Penuh!","tanpa antrian pasien.","18 jam","09513174095","91","9171",2021-08-23 00:10:12,"COVID-19"
"816","RS Umum Daerah Kota Subulussalam","  Jl. Hamzah Fansyuri (Subulussalam-Rundeng) Kec. Simpang Kiri Kota Subulussalam Aceh 24782","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","16 jam","085260077824","11","1175",2021-08-23 00:10:12,"COVID-19"
"817","RS Umum Daerah R. Syamsudin, SH","Jl. Rumah Sakit No. 1 Kota Sukabumi","Tersedia 10 bed kosong IGD","tanpa antrian pasien.","1 jam","0266225180","32","3272",2021-08-23 00:10:13,"COVID-19"
"818","RS Umum Daerah Al-Mulk"," Jl. Pelabuhan 2 KM 6, Lembursitu","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","5 jam","081317948042","32","3272",2021-08-23 00:10:13,"COVID-19"
"819","RS Umum Assyifa Sukabumi","Jl. Jend Sudirman No. 3 Kota Sukabumi","Tersedia 9 bed kosong IGD","tanpa antrian pasien.","12 jam","0266222663","32","3272",2021-08-23 00:10:13,"COVID-19"
"820","RS dr. Ramelan","Jl. Gadung No. 1 Surabaya","Tersedia 14 bed kosong IGD","tanpa antrian pasien.","34 menit","0318404062","35","3578",2021-08-23 00:10:14,"COVID-19"
"821","RS Umum Haji Surabaya"," Jl. Manyar Kertoadi  Surabaya","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","40 menit","0315924000","35","3578",2021-08-23 00:10:14,"COVID-19"
"822","RS Umum Siloam Hospitals Surabaya","Jl. Gubeng Raya 70 Surabaya","Tersedia 8 bed kosong IGD","tanpa antrian pasien.","56 menit","081808690069","35","3578",2021-08-23 00:10:14,"COVID-19"
"823","RS Adi Husada Undaan","Jl. Undaan Wetan No. 40-44, Surabaya","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","1 jam","0315355555","35","3578",2021-08-23 00:10:14,"COVID-19"
"824","RS Jiwa Menur","Jl. Menur No. 120 Surabaya","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","1 jam","0315023952","35","3578",2021-08-23 00:10:14,"COVID-19"
"825","RS Umum Islam Surabaya Jemursari ","Jl. Jemursai 51 - 57, Surabaya ","Tersedia 8 bed kosong IGD","tanpa antrian pasien.","1 jam","031-8471877","35","3578",2021-08-23 00:10:14,"COVID-19"
"826","RS Umum Daerah Bhakti Dharma Husada","Jl. Raya Kendung No.115-117, Surabaya ","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","2 jam","0317409135","35","3578",2021-08-23 00:10:14,"COVID-19"
"827","RS Umum Katholik Surabaya","Jl. Diponegoro 51,Surabaya","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","3 jam","0315677562","35","3578",2021-08-23 00:10:14,"COVID-19"
"828","RS Bhayangkara TK II HS. Samsoeri Mertojoso","Jl. A. Yani No.116, Surabaya","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","3 jam","0318292227","35","3578",2021-08-23 00:10:14,"COVID-19"
"829","RS Islam Surabaya","Jl. Jend A Yani 2-4 Surabaya","Tersedia 9 bed kosong IGD","tanpa antrian pasien.","4 jam","081231159315","35","3578",2021-08-23 00:10:14,"COVID-19"
"830","RS Umum Daerah Dr. Soetomo"," Jl. Mayjend. Prof. Dr. Moestopo No. 6 - 8 Surabaya, Jawa Timur","Tersedia 62 bed kosong IGD","tanpa antrian pasien.","6 jam","0315501075","35","3578",2021-08-23 00:10:14,"COVID-19"
"831","RS Umum  Mitra Keluarga Surabaya","Jl. Satelit Indah II darmo satelit","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","13 jam","0317345333","35","3578",2021-08-23 00:10:14,"COVID-19"
"832","RS William Booth Surabaya","Jl. Diponegoro 34, Surabaya","Tersedia 14 bed kosong IGD","tanpa antrian pasien.","14 jam","081132261395","35","3578",2021-08-23 00:10:14,"COVID-19"
"833","RS Islam Darus Syifa","Jl. Raya Benowo No.5,Surabaya","Tersedia 10 bed kosong IGD","tanpa antrian pasien.","15 jam","0317406293","35","3578",2021-08-23 00:10:14,"COVID-19"
"834","RS Universitas Airlangga ","Kampus C Universitas Airlangga, Mulyorejo, Surabaya","Tersedia 10 bed kosong IGD","tanpa antrian pasien.","15 jam","03158208283","35","3578",2021-08-23 00:10:14,"COVID-19"
"835","RS Ibu dan Anak Graha Medika","Graha Sampurna Indah E-3-6-8-10-12-14-16-18-20-22 Surabaya","Tersedia 8 bed kosong IGD","tanpa antrian pasien.","16 jam","0317523434","35","3578",2021-08-23 00:10:14,"COVID-19"
"836","RS Premier Surabaya","Jl. Nginden Intan Barat Sby","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","16 jam","081132000100","35","3578",2021-08-23 00:10:14,"COVID-19"
"837","RS Primasatya Husada Citra (PHC) Surabaya","Jl. Prapat Kurung Selatan no 1 Tanjung Perak Surabaya","Tersedia 15 bed kosong IGD","tanpa antrian pasien.","19 jam","0313294118","35","3578",2021-08-23 00:10:14,"COVID-19"
"838","RS Manyar Medical Centre","Jl. Manyar No.9, Surabaya","Bed IGD Penuh!","tanpa antrian pasien.","4 jam","03133311188","35","3578",2021-08-23 00:10:14,"COVID-19"
"839","RS Umum Daerah dr. Mohamad Soewandhie","Jl. Tambakrejo No. 45-47 Surabaya","Bed IGD Penuh!","tanpa antrian pasien.","9 jam","0313717141","35","3578",2021-08-23 00:10:14,"COVID-19"
"840","RS Umum Adi Husada Kapasari","Jl. Kapasari No. 97-101 Surabaya","Bed IGD Penuh!","tanpa antrian pasien.","13 jam","0313764555","35","3578",2021-08-23 00:10:14,"COVID-19"
"841","RS Husada Utama Surabaya","Jl. Prof. Dr. Moestopo 31-33-35 Surabaya","Bed IGD Penuh!","tanpa antrian pasien.","15 jam","0315100555","35","3578",2021-08-23 00:10:14,"COVID-19"
"842","RS Umum Tk. III Brawijaya","Jl. Kesatrian No.17 Surabaya","Bed IGD Penuh!","tanpa antrian pasien.","15 jam","0315668343","35","3578",2021-08-23 00:10:14,"COVID-19"
"843","RS Umum Al-Irsyad Surabaya","Jl. KHM.Mansyur No. 210 - 214 Surabaya","Bed IGD Penuh!","tanpa antrian pasien.","15 jam","03199091800","35","3578",2021-08-23 00:10:14,"COVID-19"
"844","RS Ibu dan Anak Nur Ummi Numbi","Jl. Manukan Tengah 51 J/ 4-6","Bed IGD Penuh!","tanpa antrian pasien.","16 jam","0317404391","35","3578",2021-08-23 00:10:14,"COVID-19"
"845","RS Mitra Keluarga Kenjeran","Jl. Kenjeran No. 506 Surabaya","Bed IGD Penuh!","tanpa antrian pasien.","16 jam","03199000880","35","3578",2021-08-23 00:10:14,"COVID-19"
"846","RS Umum Islam Kustati","Jl. Kapt. Mulyadi No.249","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","39 menit","0271643013","33","3372",2021-08-23 00:10:14,"COVID-19"
"847","RS Umum Daerah Dr. Moewardi Surakarta","  Jl. Kol Sutarto 132,Surakarta","Tersedia 11 bed kosong IGD","tanpa antrian pasien.","40 menit","0271642642","33","3372",2021-08-23 00:10:14,"COVID-19"
"848","RS Umum Pusat Surakarta","Jl. Profesor DR. Soeharso No.28, Jajar, Kec. Laweyan","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","53 menit","0271713055","33","3372",2021-08-23 00:10:14,"COVID-19"
"849","RS Umum Hermina Solo","JL. Kolonel Sutarto N0. 16 Jebres Surakarta","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","1 jam","0271638989","33","3372",2021-08-23 00:10:14,"COVID-19"
"850","RS Umum Daerah Bung Karno Kota Surakarta","Jl. Sungai Serang 1 RT 03 Rw 03 Kelurahan Mojo Kecamatan Pasar Kliwon","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","4 jam","02712936666","33","3372",2021-08-23 00:10:14,"COVID-19"
"851","RS Umum Dr. Oen","Jl. Brigjend Katamso 55,Surakarta","Tersedia 8 bed kosong IGD","tanpa antrian pasien.","4 jam","0271643139","33","3372",2021-08-23 00:10:14,"COVID-19"
"852","RS Umum PKU Muhammadiyah Surakarta","Jl. Ronggowarsito 130, Surakarta","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","4 jam","0271714578","33","3372",2021-08-23 00:10:14,"COVID-19"
"853","RS Umum Kasih Ibu","Jl. Slamet Riyadi 404,Surakarta","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","4 jam","0271714422","33","3372",2021-08-23 00:10:14,"COVID-19"
"854","RS JIH Solo","Jl. Adi Sucipto No 118 Jajar Laweyan","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","6 jam","02717469100","33","3372",2021-08-23 00:10:14,"COVID-19"
"855","RS Umum Panti Waluyo","Jl. Jend A Yani No.1","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","10 jam","0271712077","33","3372",2021-08-23 00:10:14,"COVID-19"
"856","RS Umum Daerah Kota Surakarta","  Jln. Lettu Sumarto No. 1 Kelurahan Kadipiro, Kecamatan Banjarsari, Kota Surakarta","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","12 jam","0271715700","33","3372",2021-08-23 00:10:14,"COVID-19"
"857","RS Jiwa Daerah Surakarta","  Jl. K.H. Dewantoro 80, Jebres, Surakarta","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","13 jam","0271641442","33","3372",2021-08-23 00:10:14,"COVID-19"
"858","RS Umum Triharsi","Jl. Monginsidi No.82,Surakarta","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","15 jam","02712936000","33","3372",2021-08-23 00:10:14,"COVID-19"
"859","RS Umum Tk IV Slamet Riyadi Surakarta","  Jl. Slamet Riyadi 321,Surakarta","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","18 jam","0271714656","33","3372",2021-08-23 00:10:14,"COVID-19"
"860","RS Umum Hermina Tangerang","Jl. KS, Tubun No.10 Kel. Pasar Baru Kec. Karawaci Kota Tangerang","Tersedia 16 bed kosong IGD","tanpa antrian pasien.","31 menit","02155771920","36","3671",2021-08-23 00:10:14,"COVID-19"
"861","RSUP Dr. Sitanala Tangerang","Jl. Dr Sitanala No. 99 Kota Tangerang","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","33 menit","0215523059","36","3671",2021-08-23 00:10:14,"COVID-19"
"862"," RS Melati","Jl. Merdeka No. 92, Kota Tangerang","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","44 menit","0215523945","36","3671",2021-08-23 00:10:14,"COVID-19"
"863","RS Umum Aminah ","Jl. Hos Cokroaminoto No.4 A, Kreo Selatan","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","1 jam","0217371919","36","3671",2021-08-23 00:10:14,"COVID-19"
"864","RS An-Nisa ","Jl. Gatot Subroto No 96 Km 3 Kel. Uwung Jaya Kec. Cibodas Tangerang","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","3 jam","08118128374","36","3671",2021-08-23 00:10:14,"COVID-19"
"865","RS Ibu dan Anak Pratiwi","Jl. RHM Noeradji Kel. Sumur Pacing Kec. Karawaci","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","3 jam","hotline tidak tersedia","36","3671",2021-08-23 00:10:14,"COVID-19"
"866","RS Tiara ","JALAN BERINGIN RAYA NO.3,4,5 KEL.NUSA JAYA. KEC.KARAWACI","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","4 jam","02129238000","36","3671",2021-08-23 00:10:14,"COVID-19"
"867","RS Primaya","Jl.MH.Thamrin No.3 Cikokol Kota Tangerang","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","4 jam","081287776565","36","3671",2021-08-23 00:10:14,"COVID-19"
"868","RS Ibu dan Anak Karunia Bunda","Jl. Aria Santika No. 28, Kel. Margasari, Kec. Karawaci, Kota Tangerang 15113","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","5 jam","hotline tidak tersedia","36","3671",2021-08-23 00:10:14,"COVID-19"
"869","RS Hermina Periuk Tangerang","Jl. Moh. Toha Kp. Nagrak RT.004/006 Kel.Periuk, Kec. Periuk","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","5 jam","02129432525","36","3671",2021-08-23 00:10:14,"COVID-19"
"870","RS Mulya","Jl.KH. Hasyim Ashari No.18 Sudimara Pinang, Pinang","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","6 jam","0217322443","36","3671",2021-08-23 00:10:14,"COVID-19"
"871","RS Bunda Sejati","Jl. Prabu Siliwangi No. 11 Jatiuwung Tangerang","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","6 jam","082111614478","36","3671",2021-08-23 00:10:14,"COVID-19"
"872","RS EMC Tangerang","Jl. KH. Hasyim Ashari No.24 Tangerang","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","13 jam","hotline tidak tersedia","36","3671",2021-08-23 00:10:14,"COVID-19"
"873","RS Umum Daerah Kota Tangerang","Jl Pulau Puteri Raya Perumahan Modernland","Tersedia 9 bed kosong IGD","tanpa antrian pasien.","13 jam","02129720200","36","3671",2021-08-23 00:10:14,"COVID-19"
"874","RS Hermina Ciledug","Jl. Dr. Cipto Mangunkusumo No. 3 Kec. Ciledug","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","15 jam","088295890638","36","3671",2021-08-23 00:10:14,"COVID-19"
"875","RS Umum Bhakti Asih","Jl. Raden saleh No.10 Karang Tengah, Tangerang","Tersedia 4 bed kosong IGD","tanpa antrian pasien.","16 jam","0217305662","36","3671",2021-08-23 00:10:14,"COVID-19"
"876","RS Aqidah","Jl. Raden Fatah No.40","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","17 jam","0217310851","36","3671",2021-08-23 00:10:14,"COVID-19"
"877","RS Sari Asih Karawaci","Jl. Imam Bonjol No 38 Karawaci Sukajadi Kota Tangerang","Bed IGD Penuh!","tanpa antrian pasien.","31 menit","0215522794","36","3671",2021-08-23 00:10:14,"COVID-19"
"878","RS Ibu dan Anak PKU Muhammadiyah Cipondoh","Jln Maulana Hasanudin no 63 kel Cipondoh.Kec Cipondoh Kota tangerang","Bed IGD Penuh!","tanpa antrian pasien.","14 jam","hotline tidak tersedia","36","3671",2021-08-23 00:10:14,"COVID-19"
"879","RS Ibu dan Anak Gebang Medika","Jl Prabu Kian Santang Nomor 30 Kota Tangerang","Bed IGD Penuh!","tanpa antrian pasien.","15 jam","02155773346","36","3671",2021-08-23 00:10:14,"COVID-19"
"880","RS Medika Lestari","Jl. HOS Cokroaminoto Perum Pondok Lestari Blok C1","Bed IGD Penuh!","tanpa antrian pasien.","16 jam","0215854858","36","3671",2021-08-23 00:10:14,"COVID-19"
"881","RS Sari Asih Cipondoh","Jl. Maulana Hasanudin No. 108 Kel. Cipondoh Makmur Kec. Cipondoh Kota Tangerang Banten 15148","Bed IGD Penuh!","dengan antrian 14 pasien","43 menit","08119873838","36","3671",2021-08-23 00:10:14,"COVID-19"
"882","RS Ibu dan Anak Makiyah","Jl. KH. Kuding RT. 05 RW. 06 Belendung Benda","Bed IGD Penuh!","dengan antrian 1 pasien","48 menit","02155723080","36","3671",2021-08-23 00:10:14,"COVID-19"
"883","RS Pondok Indah Bintaro Jaya","CBD Emerald Blok CE/C No. 01, Boulevard Bintaro Jaya","Tersedia 10 bed kosong IGD","tanpa antrian pasien.","1 jam","08119227970","36","3674",2021-08-23 00:10:15,"COVID-19"
"884","RS Umum Daerah Kota Tangerang Selatan"," Jl. Pajajaran No.101, Kec.Pamulang, Kota Tangerang Selatan ","Tersedia 11 bed kosong IGD","tanpa antrian pasien.","3 jam","089517775161","36","3674",2021-08-23 00:10:15,"COVID-19"
"885","RS Syarif Hidayatullah","Jl. Ir. H. Juanda No. 95, Ciputat Timur","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","11 jam","08179125960","36","3674",2021-08-23 00:10:15,"COVID-19"
"886","RS Hermina Ciputat","Jl Ciputat Raya No 2 Kertamukti Ciputat","Tersedia 10 bed kosong IGD","tanpa antrian pasien.","11 jam","02174702525","36","3674",2021-08-23 00:10:15,"COVID-19"
"887","RS Mitra Keluarga Bintaro","Jl. Raya Bintaro Utama Sektor III A","Tersedia 5 bed kosong IGD","tanpa antrian pasien.","14 jam","hotline tidak tersedia","36","3674",2021-08-23 00:10:15,"COVID-19"
"888","RS Ichsan Medical Center","Jl. Raya Jombang No. 56 Bintaro Jaya Jombang Ciputat","Tersedia 1 bed kosong IGD","tanpa antrian pasien.","15 jam","0217456379","36","3674",2021-08-23 00:10:15,"COVID-19"
"889","RS Permata Pamulang","Jl Raya Siliwangi No 1A Pondok Benda","Tersedia 2 bed kosong IGD","tanpa antrian pasien.","15 jam","02174704999","36","3674",2021-08-23 00:10:15,"COVID-19"
"890","RS Umum Daerah Serpong Utara","Jl. Raya Serpong Kel. Pakulonan Kec. Serpong Utara","Tersedia 6 bed kosong IGD","tanpa antrian pasien.","15 jam","hotline tidak tersedia","36","3674",2021-08-23 00:10:15,"COVID-19"
"891","RS Islam Asshobirin","Jl Raya Serpong Km 11 Pondok Jagung Tangerang Selatan","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","18 jam","081218926059","36","3674",2021-08-23 00:10:15,"COVID-19"
"892","RS Omni","Jl. Alam Sutera Boulevard Kav.25,Tangerang","Tersedia 3 bed kosong IGD","tanpa antrian pasien.","20 jam","02129779999","36","3674",2021-08-23 00:10:15,"COVID-19"
"893","RS Insan Permata","Jl. Bhayangkara 1 No. 68","Bed IGD Penuh!","tanpa antrian pasien.","13 jam","02153121344","36","3674",2021-08-23 00:10:15,"COVID-19"
